customer_id,name,total_balance,total_interest,account_count
7608,Yagnesh Sani,514405.0,14683.840000000002,2
7609,Shravya Das,763975.0,10562.89,4
7610,Sachi Pillay,941749.0,9417.490000000002,2
7612,Pranav Karpe,654501.0,6545.01,2
7615,Samarth Loke,648829.0,25953.16,2
7622,Dipta Bansal,731421.0,20390.16,3
7623,Noah Chadha,714623.0,19808.12,2
7624,Zehaan Halder,912869.0,18390.620000000003,3
7625,Ubika Solanki,650619.0,6506.1900000000005,2
7635,Shravya Gade,706376.0,7063.76,3
7638,Leela Kale,1542515.0,22416.23,7
7640,Yamini Bajaj,969806.0,38792.240000000005,2
7641,Samuel Koshy,666442.0,24726.73,3
7644,Manya Menon,787845.0,22244.13,2
7651,Zilmil Chakrabarti,598214.0,13511.09,3
7652,Yochana Gokhale,1016660.0,15246.439999999999,4
7653,Raghav Mani,688837.0,13560.220000000001,3
7654,Vasudha Ahuja,505403.0,20216.120000000003,2
7658,Ridhi Pingle,571181.0,16952.510000000002,2
7659,Lekha Shenoy,1094220.0,35990.67,3
7660,Deepa Loyal,769648.0,7696.48,2
7662,Brijesh Shroff,670879.0,6708.79,4
7664,Ladli Singh,657040.0,6570.4,2
7665,Oscar Dutta,503873.0,11490.8,2
7666,Raghav Vyas,983304.0,39332.16,3
7670,Raksha Pillai,691947.0,27677.88,3
7675,Veda Ravi,891663.0,21669.12,2
7680,Qarin Deo,569694.0,13644.84,3
7681,Edhitha Tiwari,1091078.0,34645.73,4
7685,Janya Kata,1433121.0,43883.61,4
7686,Eiravati Kumar,949367.0,29963.33,3
7692,Upkaar Varma,1439103.0,28467.93,4
7693,Sanya Goswami,799097.0,19819.73,2
7702,Yuvraj Varty,859969.0,34398.759999999995,3
7705,Upadhriti Bava,796413.0,20290.41,2
7706,Divya Mannan,513684.0,5136.84,2
7707,Aarna Behl,655792.0,10598.32,3
7708,Lakshit Rajagopal,1174795.0,39318.73,4
7710,Chanchal Magar,733025.0,7330.25,2
7711,Wridesh Soman,736127.0,15984.71,2
7712,Yashasvi Kurian,849422.0,19721.09,2
7713,Gaurangi Mallick,547929.0,11778.54,2
7715,Dhriti Khosla,745576.0,29292.519999999997,3
7718,Vivaan Chandran,584862.0,20981.73,3
7721,Mahika Purohit,742182.0,14927.07,2
7728,Elijah Roy,815498.0,20653.309999999998,2
7733,Nikita Aurora,657361.0,16826.02,2
7735,Upma Sahni,1180208.0,11802.08,3
7737,Rachit Bansal,704475.0,7044.75,2
7741,Waida Tandon,649910.0,13148.75,2
7743,Noah Kala,584825.0,22048.07,3
7753,Pooja Goda,588859.0,23554.36,2
7754,Omaja Narang,743950.0,21418.690000000002,3
7756,Aishani Patil,755344.0,21109.96,4
7757,Simon Datta,508563.0,12487.710000000001,2
7759,Waida Soni,1157410.0,35483.59,5
7762,Fitan Thaker,596049.0,5960.49,2
7765,Anamika Subramaniam,715385.0,21587.059999999998,2
7768,Noah Dani,554864.0,5548.639999999999,3
7769,Kai Gara,734619.0,29384.760000000002,2
7770,Madhavi Tiwari,883584.0,20802.690000000002,2
7774,Girindra Merchant,611576.0,11109.53,3
7776,Dalaja Sawhney,579348.0,13103.070000000002,2
7780,Sanaya Sem,814350.0,22221.420000000002,2
7781,Urishilla Palla,513838.0,16701.37,2
7786,Triveni Ramachandran,1021179.0,29337.3,3
7794,Hredhaan Nigam,619194.0,24767.760000000002,3
7796,Kabir Vasa,555076.0,5550.76,2
7799,Urvashi Anand,1357339.0,33098.5,6
7800,Peter Raman,866207.0,29496.59,3
7802,Bhavya Tank,1106305.0,22372.42,3
7804,Siya Handa,816586.0,32663.440000000002,2
7805,Ekapad Ravel,907968.0,22537.41,3
7807,Arunima Jaggi,833271.0,33330.840000000004,2
7808,Yachana Kadakia,550902.0,5509.02,3
7809,Bhanumati Manne,893021.0,32004.32,3
7810,Riya Behl,994800.0,27566.22,3
7817,Teerth Kashyap,981536.0,27495.170000000002,3
7819,Omkaar Dalal,824111.0,28340.75,3
7827,Vyanjana Krishnan,573627.0,15867.84,2
7828,Ikbal Nanda,799340.0,16871.06,3
7830,Noah Sandhu,833150.0,10476.8,4
7834,Adweta Tripathi,611257.0,16600.78,3
7836,Om Kamdar,883241.0,23555.93,3
7838,Farhan Kaur,802454.0,13618.460000000001,3
7846,Devansh Narula,1131801.0,34081.59,4
7848,Liam Saraf,548582.0,13735.429999999998,3
7851,Bakhshi Chandran,632517.0,25300.68,2
7852,Kritika Raju,959111.0,22640.63,3
7853,Lipika Gala,1007301.0,40292.04,4
7857,Joshua Gade,1416491.0,43581.98,5
7860,Ladli Mohan,784999.0,31399.96,2
7864,Kalpit Arora,1148606.0,45944.24,3
7865,Anmol Chanda,1197252.0,34307.97,4
7866,Patrick Bumb,645430.0,25817.199999999997,2
7867,Shravya Keer,877568.0,34507.76,3
7868,Damyanti Buch,667814.0,13072.76,2
7871,Yuvraj Pillai,946054.0,37842.16,3
7872,Sathvik Bala,540390.0,21615.6,2
7873,Ekani Gole,704060.0,16389.65,2
7875,Zinal Sankar,816423.0,15252.09,4
7876,Kabir Om,595202.0,5952.02,2
7878,Charan Borra,1168476.0,27512.01,4
7879,Sara Nair,531189.0,21247.56,2
7881,Noah Lalla,680198.0,27207.920000000002,2
7884,Pratyush Kumer,1582084.0,38272.3,7
7888,Anita Narang,707577.0,12646.5,3
7892,Ekiya Mallick,511960.0,5119.6,2
7895,Hritik Mishra,546544.0,8350.06,3
7898,Krishna Butala,881285.0,35251.4,2
7911,Ojas Mital,534536.0,19245.53,3
7913,Hemangini Bora,729032.0,16388.93,3
7918,Yash Choudhry,755231.0,30209.239999999998,2
7919,Pushti Sabharwal,737692.0,15782.83,3
7927,Xalak Raval,532381.0,9493.45,2
7928,Vrinda Ray,701033.0,7010.33,3
7929,Chatura Gade,647464.0,6474.639999999999,2
7931,Janaki Vig,753166.0,7531.66,2
7933,Daksh Rajagopalan,1029924.0,17966.1,4
7935,Umang Vohra,518865.0,20754.6,2
7937,Joshua Jha,645770.0,13224.86,3
7943,Lucky Bhat,732911.0,17488.28,3
7955,Tarak Tak,1119031.0,20872.39,4
7957,Arjun Palla,718388.0,16448.75,2
7961,Odika Khosla,846966.0,8469.66,3
7964,Baljiwan Narayan,650883.0,8726.31,3
7965,Parth Hans,549622.0,14616.220000000001,3
7966,Mugdha Rau,676173.0,21449.550000000003,3
7975,Tanveer Singh,763666.0,7636.66,2
7977,Krishna Patla,1382424.0,32979.69,5
7978,Yahvi Kashyap,1250334.0,44817.240000000005,4
7981,Watika Kapadia,944291.0,25555.370000000003,4
7985,Ranbir Rege,870106.0,24906.58,4
7992,Bhavika Venkatesh,1555094.0,49077.86,4
7994,Mekhala Palla,591038.0,23641.52,2
7998,Kevin Dar,569194.0,8170.54,3
7999,Janani Ghosh,738747.0,16360.68,3
8005,Anmol Kala,500842.0,10204.18,2
8008,Ijaya Barman,648514.0,15782.740000000002,2
8011,Sathvik Behl,1141580.0,26402.000000000004,3
8012,Jyoti Pal,845224.0,17836.690000000002,3
8016,Dakshesh Gandhi,965310.0,14011.86,3
8017,Saanvi Nanda,939726.0,23398.800000000003,2
8020,Aditya Vaidya,550998.0,22039.920000000002,2
8022,Aayush Wali,604955.0,6049.55,2
8023,Pavani Kuruvilla,622322.0,20511.410000000003,2
8025,Ishanvi Grover,765509.0,16030.100000000002,4
8026,Varsha Bava,956560.0,22027.75,3
8028,Jason Loyal,660888.0,6608.88,2
8031,Janya Nadig,533585.0,13520.66,2
8035,Balvan Singhal,510649.0,6867.91,2
8036,Rachit Shukla,537852.0,21514.08,2
8039,Chasmum Bajaj,679484.0,16509.47,3
8040,Odika Gala,679207.0,17377.96,2
8041,Niharika Dave,713430.0,17901.63,2
8042,Pranav Chowdhury,751245.0,25482.0,3
8043,Bhavani Kaul,962473.0,25639.96,3
8044,Michael Ramesh,821693.0,32867.72,3
8045,Rachit Gola,774803.0,11523.8,3
8049,Yashvi Mallick,774381.0,20534.19,2
8053,Inaya Majumdar,565323.0,22612.920000000002,2
8059,Frederick Tara,882785.0,20460.35,3
8061,Farhan Sandal,1320738.0,27942.09,3
8063,Ishwar Saraf,647140.0,15151.42,3
8067,Yatan Mane,948952.0,20942.59,4
8069,Chameli Kothari,567942.0,5679.42,2
8070,Nisha Nazareth,1391137.0,43552.03,5
8071,Faqid Ratta,778700.0,7787.0,2
8075,Vihaan Sha,632223.0,15055.68,2
8076,Omya Jain,971281.0,15753.1,3
8079,Kamala Dada,539271.0,5392.71,2
8080,Dipta Bakshi,528346.0,11304.43,2
8081,Vidhi Bath,570577.0,19207.149999999998,3
8082,Netra Hegde,993860.0,31645.25,3
8085,Janya Choudhry,537443.0,8134.01,2
8087,Vivaan Pathak,662887.0,6628.87,2
8094,Januja Din,654871.0,13264.03,2
8100,Udarsh Dhaliwal,978211.0,15134.23,3
8103,Krishna Srinivas,815773.0,21718.87,2
8104,Jatin Bala,563433.0,5634.33,3
8108,Lila Pai,592013.0,5920.13,3
8114,Gaurang Madan,576560.0,13745.75,4
8120,Tejas Pal,1127363.0,25546.160000000003,4
8121,Wyatt Gopal,1150060.0,21849.010000000002,4
8122,Zinal Mannan,634837.0,17608.81,2
8132,Saanvi Subramanian,790435.0,18271.24,2
8133,Warinder Gala,685008.0,6850.08,3
8136,Robert Kaul,588345.0,13317.6,2
8139,Yuvraj Zacharia,811468.0,18707.44,3
8140,Chaitanya Pillay,663347.0,12998.54,3
8150,Vansha Brahmbhatt,830313.0,22597.68,2
8154,Udant Dhaliwal,715471.0,16136.35,2
8157,Damini Bhat,971759.0,22286.510000000002,3
8161,Faras Zachariah,620385.0,15659.279999999999,2
8162,Jagvi Loke,845287.0,16477.690000000002,3
8174,Quincy Kata,1489031.0,47336.840000000004,5
8177,Raagini Kulkarni,582815.0,12929.48,3
8179,Simon Vaidya,1101443.0,31950.590000000004,4
8181,Tara Nagi,552286.0,22091.440000000002,3
8185,Arunima Mohan,857451.0,15314.369999999999,3
8199,Abhiram Kumar,672462.0,6724.62,3
8203,Gaurangi Pau,665854.0,6658.54,3
8206,Nicholas Tak,1026067.0,26347.3,3
8210,Laksh Deep,572933.0,12742.369999999999,2
8212,Gaurangi Lad,1372010.0,23898.800000000003,4
8214,Benjamin Dugar,510812.0,13123.400000000001,3
8215,Ekantika Chanda,766320.0,19328.07,2
8216,Watika Srinivasan,904723.0,21264.4,2
8218,Nakul Batra,804778.0,8047.780000000001,2
8228,Utkarsh Oommen,591906.0,14317.650000000001,3
8232,Suhani Khalsa,1084086.0,10840.86,3
8235,Tanmayi Acharya,1374631.0,32100.85,5
8236,Wriddhish Bhatnagar,1083269.0,26384.84,4
8244,Yuvraj Hayre,629834.0,25193.36,2
8245,Bakhshi Iyer,919389.0,20704.95,3
8248,Hritik Hari,1142220.0,19202.25,3
8250,Teerth Sant,778983.0,16684.14,2
8252,Elijah Sama,535955.0,21438.2,2
8254,Sai Cherian,671607.0,15224.160000000002,3
8258,Anita Datta,502603.0,11844.699999999999,2
8263,Viraj Sarna,1038443.0,21764.87,4
8267,Kiaan Tak,713082.0,28523.28,2
8269,Xalak Gill,718899.0,7188.99,2
8271,George Kothari,901597.0,14690.380000000001,4
8274,Kevin Seth,1153111.0,19454.65,4
8276,Urishilla Bhavsar,618245.0,24729.800000000003,2
8277,Ekaja Ganesan,1275058.0,26280.250000000004,3
8278,Nathan Manda,1067013.0,32630.850000000002,3
8281,Pranav Wali,944552.0,9445.52,3
8286,Ladli Solanki,901236.0,26829.690000000002,4
8289,Darsh Ratti,1280882.0,31174.43,5
8291,Gautami Krishna,837386.0,20837.870000000003,2
8292,Faris Lata,519225.0,14356.410000000002,2
8293,Inaya Bassi,1599656.0,29136.230000000003,4
8295,Radhika Pant,523074.0,20079.300000000003,3
8296,Idika Bains,742481.0,8774.96,3
8300,Pallavi Sangha,1693169.0,53514.71,5
8304,Faqid Narayan,1130348.0,11303.48,4
8308,Gauri Parmar,504326.0,18789.469999999998,2
8309,Ojasvi Sharma,1602540.0,53606.16,5
8315,Manthan Mistry,738535.0,7385.35,2
8316,Maya Chowdhury,1264165.0,24671.56,3
8317,Frederick Sarma,918956.0,18845.63,4
8322,William Pau,851527.0,34061.08,2
8326,Yashica Merchant,597742.0,19095.28,3
8330,Triya Ratti,1045467.0,34022.82,4
8335,Osha Sankaran,688006.0,6880.0599999999995,2
8336,Warhi Majumdar,980203.0,30934.51,3
8337,Jacob Memon,805255.0,8052.549999999999,3
8338,Simon Bobal,1067940.0,30645.06,4
8340,Veda Chanda,600298.0,16153.3,2
8343,Radha Nanda,588712.0,11102.32,2
8348,Chanchal Jhaveri,1214066.0,24862.07,4
8350,Zaitra Sinha,500729.0,18151.04,2
8351,Isaiah Kumer,632412.0,12632.55,2
8354,Madhav Saini,608470.0,15965.08,3
8358,Devika Bora,791717.0,17433.92,2
8362,Vasana Oak,1147970.0,32693.36,6
8364,Oviya Gera,692051.0,20572.61,2
8373,Ekantika Deshpande,1355050.0,31831.510000000002,4
8374,Gaurangi Srinivas,670372.0,26814.88,2
8376,Anirudh Puri,633242.0,17045.18,3
8377,Zinal Tank,693917.0,13456.130000000001,2
8379,Darika Balakrishnan,561839.0,22473.56,2
8386,Omisha Sridhar,590366.0,19107.739999999998,2
8394,Tara Kala,923624.0,29827.13,4
8399,Lopa Ahuja,597903.0,14800.380000000001,3
8400,Aachal Nadig,600693.0,18109.47,3
8401,Ronith Chauhan,1068069.0,16113.18,4
8402,Harsh Chada,1058116.0,10581.16,4
8403,Sudiksha Agate,999338.0,9993.380000000001,3
8405,Aadhya Kapur,981569.0,31382.99,4
8407,Divya Mann,501746.0,5017.46,2
8410,Divya Lall,1101222.0,44048.880000000005,3
8413,Barkha Ravi,681107.0,19991.21,2
8419,Ansh Palla,1362837.0,38993.55,4
8420,Advika Taneja,861126.0,34445.04,4
8423,Lakshit Venkatesh,539480.0,21579.199999999997,2
8426,Anthony Bora,767107.0,21796.78,2
8427,Chanakya Sachdev,830951.0,18080.81,3
8429,Baghyawati Saxena,696932.0,6969.32,2
8432,Chanakya Bahri,909737.0,23730.29,2
8433,Ekapad Mall,829571.0,33182.840000000004,3
8440,Yahvi Suri,867073.0,16437.28,4
8443,Ayush Dara,613092.0,6130.92,2
8445,Laksh Vohra,751757.0,10275.56,4
8447,Kala Bawa,1025823.0,10258.23,3
8451,Upma Verma,737955.0,16615.739999999998,2
8452,Lopa Sastry,512684.0,20507.36,2
8453,Jagrati Lalla,578158.0,15652.480000000001,2
8456,Meghana Prasad,1030529.0,41221.16,3
8457,Barkha Bhat,673725.0,14246.76,3
8462,Michael Bandi,1224114.0,12241.14,4
8463,Hemangini Parekh,778332.0,18197.25,2
8464,Azaan Chana,856385.0,10714.94,3
8465,Urishilla Sura,986825.0,19296.47,3
8466,Maanas Kapadia,559189.0,5591.889999999999,2
8468,Banjeet Bandi,757154.0,7571.54,2
8469,Ganga Parsa,1193169.0,26893.35,3
8470,Azaan Sinha,800885.0,22259.48,3
8471,Brinda Menon,1051254.0,10512.54,4
8472,Kashish Anand,643260.0,6432.6,3
8474,Dhriti Master,621537.0,11229.390000000001,4
8477,Vamakshi Chahal,914016.0,36560.64,2
8483,Rajata Bera,1212528.0,21877.800000000003,4
8484,Vritti Shankar,1238058.0,26258.58,5
8488,Thomas Parmer,673539.0,26941.56,2
8490,Charita Mittal,525786.0,12335.76,2
8491,Jasmit Bali,1285258.0,31820.98,4
8495,Bhavya Aggarwal,545137.0,5451.37,3
8498,Aarush Bhatt,655329.0,15219.779999999999,3
8499,Gaurav Parekh,618148.0,20037.91,3
8500,Imaran Kumar,753774.0,11952.0,3
8503,Isaiah Borah,502892.0,17437.43,2
8509,Garima Parekh,653501.0,12754.970000000001,3
8512,Ikbal Sood,591604.0,19549.39,2
8516,Jonathan Tella,918750.0,18239.34,3
8520,Vihaan Acharya,1031263.0,17091.88,5
8523,Shaurya Jani,1624861.0,64994.44,5
8530,Kavya Thakkar,875788.0,25082.14,3
8531,Devansh Kumer,760074.0,12800.13,4
8532,Mitali Shroff,714549.0,10114.619999999999,3
8536,Unni Sur,721197.0,18518.55,2
8538,Ekapad Brar,745267.0,7452.67,2
8540,Jackson Ahluwalia,637687.0,19260.4,3
8544,Arunima Barad,503441.0,15562.580000000002,4
8546,Jairaj Bhalla,602709.0,18837.329999999998,2
8548,Xiti Raghavan,518942.0,6454.3099999999995,3
8553,Ekanta Parmar,777111.0,31084.440000000002,2
8554,Pooja Borah,1446857.0,43276.64,4
8555,Mekhala Dugar,825722.0,29799.89,3
8560,Ucchal Rana,1590915.0,37330.229999999996,6
8561,Anthony Seth,1195721.0,26777.39,3
8566,Waida Chopra,1079202.0,30022.29,4
8569,Damyanti Pandey,784213.0,7842.13,3
8574,Yoshita Gour,525272.0,17523.98,4
8575,Amruta Dugal,869702.0,8697.02,2
8577,Chakrika Ranganathan,657518.0,26300.72,3
8578,Nirja Raghavan,579896.0,14073.32,2
8579,Ikbal Rao,921667.0,20125.870000000003,5
8580,Gavin Kota,624856.0,6248.56,2
8581,Zashil Sur,1012125.0,28704.600000000002,3
8583,Owen Yohannan,726487.0,21349.27,3
8586,Banjeet Prashad,571006.0,5710.0599999999995,2
8588,Vasudha Baria,686102.0,6861.02,3
8589,Aditya Dey,605106.0,22073.88,3
8591,Hredhaan Bassi,562138.0,15592.119999999999,2
8596,Mohini Ratta,1340367.0,27213.99,3
8599,Daksh Sankar,1490579.0,37326.8,6
8600,Ucchal Mitter,684031.0,11799.43,3
8602,Odika Dugar,506638.0,20265.52,2
8606,Kalpit Verma,798984.0,18958.35,3
8620,Devika Tak,1220087.0,39110.270000000004,3
8625,Jonathan Shroff,1084100.0,23333.9,3
8632,Eesha Ahuja,586154.0,8627.81,2
8636,Saksham Nath,1182215.0,37791.89,4
8637,Zayan Padmanabhan,661413.0,15241.29,3
8639,Nihal Murthy,1263693.0,27317.7,3
8640,Daksh Keer,569178.0,10553.52,2
8644,Yashvi Bala,827449.0,8274.49,2
8646,Zansi Bose,1138697.0,38023.399999999994,3
8648,Yadavi Tailor,753543.0,20114.49,2
8649,Damyanti Mishra,679498.0,16232.77,3
8658,Watika Shere,665436.0,26617.44,2
8661,Rohan Dhillon,991109.0,39644.36,4
8666,Urvi Chand,640595.0,13824.08,2
8667,Vrishti Halder,756696.0,30267.840000000004,2
8668,Oeshi Zacharia,768058.0,15401.2,3
8669,Gayathri Pau,1007935.0,22841.11,4
8671,Yutika Sahota,830209.0,8302.09,3
8672,Pooja Raghavan,964466.0,22867.85,5
8680,Omkaar Arya,896556.0,31042.559999999998,3
8681,Upma Vig,768908.0,7689.08,3
8685,Yoshita Agarwal,923942.0,22936.850000000002,3
8689,Mugdha Wali,585425.0,5854.25,2
8690,Harita Narayanan,667332.0,6673.32,2
8691,Widisha Goyal,873952.0,23294.38,2
8693,Tara Lad,905491.0,9761.23,3
8694,Ekanta Butala,512851.0,15285.49,3
8697,Daksha Nagarajan,2124233.0,65753.39,8
8704,Ikbal Patla,905244.0,29389.32,3
8705,Osha Banik,796226.0,17346.14,2
8707,Vedant Shankar,633786.0,19977.78,3
8708,Banjeet Mangal,1058475.0,10584.75,3
8715,Dhriti Saran,556191.0,8059.5599999999995,2
8717,Omisha Jha,802892.0,29647.190000000002,3
8719,Faraj Sarraf,869717.0,25461.079999999998,3
8725,Gaurika Bir,891421.0,8914.21,2
8727,Chandresh Cheema,874676.0,8746.76,3
8730,Chasmum Kade,1061177.0,10611.77,3
8735,Urmi Krishna,638276.0,14735.24,2
8739,Balendra Pandit,740076.0,7400.76,2
8744,Yahvi Wali,583276.0,18172.93,2
8752,Mugdha Dash,930989.0,23196.65,3
8753,Bahadurjit Bedi,521237.0,19009.64,2
8755,Aryan Gupta,536448.0,19686.6,2
8757,Indira Atwal,714241.0,28569.64,2
8760,Liam Rajagopalan,774072.0,17972.13,2
8764,Nitara Thakur,835301.0,22401.5,2
8765,Dalbir Kapoor,692129.0,26322.17,3
8766,Tanish Chopra,1135720.0,31199.17,6
8767,Zarna Borah,574637.0,22985.48,2
8768,Leena Savant,696110.0,27844.4,2
8771,Zehaan Bhatti,1287633.0,39220.95,4
8777,Oviya Gole,585564.0,11883.0,2
8782,Jackson Pillay,573849.0,20206.68,3
8785,Neha Biswas,561594.0,5615.9400000000005,2
8786,Edhitha Varkey,916109.0,9161.09,2
8791,Tanvi Chand,587321.0,5873.21,2
8801,Arin Gill,724558.0,7245.58,2
8805,Rohan Dugar,1285463.0,33033.26,4
8806,Yadavi Dube,660684.0,8681.25,3
8811,Shivani Dada,670652.0,26826.08,3
8812,Yuvraj Narain,741569.0,21357.83,2
8813,Harrison Batra,1202233.0,48089.32,3
8818,Wazir Mammen,731185.0,16881.010000000002,2
8820,Ucchal Acharya,692292.0,27691.68,4
8823,Yash Menon,722706.0,15225.060000000001,3
8824,Wridesh Mahajan,744139.0,18555.49,3
8825,Forum Kalla,833755.0,16348.87,4
8831,Devansh Kar,759217.0,26071.09,3
8838,Zaitra Vyas,1014642.0,19536.9,3
8843,Harita Mall,1080856.0,16435.3,5
8844,Kalpit Sura,606437.0,11907.29,2
8846,Yatan Sant,828951.0,33158.04,2
8847,Nidra Pandya,748101.0,18428.19,2
8848,Vaishnavi Dora,1118740.0,30779.02,5
8854,Osha Bajaj,795858.0,14795.730000000001,3
8862,Mason Badal,1119006.0,11190.06,3
8876,Teerth Butala,758898.0,17081.58,2
8878,Qasim Sandal,887844.0,35513.76,4
8881,Wishi Khanna,1213261.0,48530.44,3
8886,Gautami Char,644223.0,25768.920000000002,2
8887,Eshana Bhagat,671272.0,6712.72,2
8889,Varenya Swaminathan,855411.0,34216.44,3
8891,Abeer Devi,997362.0,29986.47,4
8894,Samaksh Dhar,786564.0,31462.56,2
8895,Widisha Venkataraman,934209.0,36577.409999999996,3
8896,Aarnav Bala,631015.0,21236.14,2
8899,Lavanya Pradhan,554868.0,15022.26,2
8904,Chasmum Sani,821304.0,25455.21,4
8911,Krisha Sur,846435.0,29157.600000000002,3
8912,Dakshesh Gole,934469.0,29956.22,3
8929,Bhanumati Pai,663390.0,6633.9,2
8932,Yashasvi Taneja,832988.0,22683.98,3
8936,Bahadurjit Anne,538908.0,21556.32,3
8941,Shivansh Doshi,1029262.0,15920.89,3
8943,Falguni Soman,572392.0,18885.31,2
8948,Manbir Manda,1085800.0,43432.0,4
8950,Henry Jaggi,602293.0,6022.93,2
8952,Gopal Soman,580315.0,18590.47,2
8953,Leela Gera,806732.0,18807.11,3
8954,Zashil Arya,1203733.0,29488.27,4
8958,Ranbir Bobal,938546.0,9385.46,2
8959,Chaman Bhattacharyya,540602.0,5406.02,2
8960,Ijaya Mohanty,551499.0,10810.32,2
8963,Urvi Gola,575966.0,23038.64,2
8968,Lavanya Sarna,721203.0,23293.65,5
8986,Tristan Kapur,602668.0,24106.72,3
8987,Kritika Aurora,856457.0,22135.520000000004,2
8991,Jhalak Kohli,1384115.0,41007.8,4
8995,Unni Kohli,724544.0,28783.55,3
8997,Kashvi Nagy,808537.0,32341.480000000003,2
8999,Neelima Palan,540206.0,17096.93,2
9001,Vinaya Bhakta,1066947.0,42677.88,4
9006,Vamakshi Bhatia,516768.0,19817.46,2
9011,Dev Hayre,855477.0,22682.97,3
9012,Vasana Issac,734384.0,29375.36,2
9013,Nandini Kothari,687050.0,14194.55,4
9015,Yashodhara Dar,1164107.0,32894.18,4
9018,Yutika Garde,855944.0,34237.759999999995,2
9021,Bakhshi Saini,1223189.0,25294.489999999998,3
9024,Kalpit Mahal,2085564.0,54432.87,6
9025,Widisha Devi,562858.0,5628.58,2
9029,Triveni Prasad,601565.0,6015.650000000001,2
9030,Anthony Sood,860941.0,30610.690000000002,3
9034,Omya Das,813632.0,8136.32,2
9037,Tejas Kala,736535.0,7365.35,2
9048,Kala Chhabra,1566972.0,57138.03,5
9049,Bhavna Nagy,612624.0,12312.36,2
9052,Jhalak Ramachandran,750317.0,30012.68,2
9053,Zayan Dixit,859165.0,20447.77,3
9054,Kabir Rege,535898.0,9373.28,3
9055,Caleb Bakshi,841748.0,9369.800000000001,3
9058,Nilima Grewal,730100.0,7301.0,3
9061,Yochana Vyas,941210.0,28147.88,3
9063,Abeer Saxena,866961.0,14478.660000000002,3
9068,Triveni Gopal,767924.0,14234.84,3
9069,Maanas Choudhury,779407.0,26547.879999999997,3
9074,Ubika Varghese,884438.0,10310.960000000001,4
9078,Abeer Chaudhuri,907719.0,22664.190000000002,2
9084,Vedika Dani,1407073.0,42690.1,6
9087,Upma Sani,770473.0,14375.5,4
9088,Oliver Bobal,694549.0,20074.84,3
9094,Pahal Shah,801517.0,32060.68,3
9098,Pranav Ben,699530.0,17796.83,3
9099,Quincy Buch,543929.0,8302.19,2
9100,Harrison Sinha,1528090.0,41676.79,4
9101,Falan Sarraf,682756.0,17431.239999999998,2
9102,Laban Rajan,727031.0,7270.31,3
9104,Harinakshi Kale,1209565.0,26699.920000000002,5
9105,Jonathan Varughese,505030.0,19307.05,2
9106,Maanav Saxena,970985.0,25180.940000000002,4
9107,Vedhika Handa,525265.0,21010.6,2
9110,Faras Bobal,823472.0,20773.7,3
9113,Mekhala Mody,913389.0,24065.1,2
9115,Zaid Balay,724976.0,17995.010000000002,3
9119,Indira Nayar,861564.0,8615.64,2
9122,Amruta Bhatia,862462.0,25722.61,3
9123,Nitara Char,738741.0,29549.64,2
9125,Baljiwan Shanker,646927.0,25877.08,2
9126,Quincy Bala,1096898.0,43875.920000000006,3
9131,Gopal Desai,744930.0,26946.45,3
9133,Lucky Sule,628261.0,25130.440000000002,2
9135,Ishanvi Bir,560897.0,20391.5,3
9141,Ryan Jain,621430.0,6214.3,2
9146,Dhriti Dhaliwal,566683.0,5666.83,2
9148,Zaitra Setty,1370638.0,40619.11,4
9154,Upkaar Chahal,677076.0,27083.04,2
9157,Atharv Dar,581154.0,13488.96,2
9161,Gaurang Sidhu,1492087.0,38404.0,4
9162,Luke Suresh,937276.0,24120.34,2
9163,Jalsa Suri,796197.0,22247.910000000003,3
9173,Tamanna Taneja,931236.0,17155.59,4
9174,Nimrat Majumdar,652817.0,14074.85,3
9175,Eta Narain,664003.0,17039.02,3
9182,Anamika Mishra,598525.0,9701.26,2
9183,Bimala Nori,919364.0,30862.760000000002,3
9184,Wyatt Issac,705414.0,16624.14,3
9190,Victor Merchant,681915.0,10511.130000000001,4
9195,Ekaraj Mital,772967.0,18554.03,2
9199,Anvi Lal,973950.0,26768.88,3
9201,Umang Agarwal,632396.0,18227.09,3
9203,Nimrat Pingle,550266.0,14468.73,2
9204,Qadim Raja,673256.0,26930.239999999998,2
9207,Aradhana Arora,970898.0,9708.98,2
9208,Abdul Sagar,571535.0,5715.35,2
9212,Bakhshi Bhandari,515670.0,20626.800000000003,2
9217,Joshua Badal,730632.0,21592.260000000002,3
9219,Megha Kara,803368.0,8487.25,3
9221,Kiaan Guha,552735.0,17854.23,2
9226,Ganga Karnik,903454.0,29272.57,5
9227,Noah Biswas,606429.0,15548.880000000001,2
9229,Yash Magar,861819.0,25736.34,3
9231,Oni Warrior,575393.0,10540.07,3
9234,Pahal Pai,1167195.0,40060.89,3
9235,Jairaj Deshpande,1242415.0,26632.33,4
9236,Balvan Garg,672518.0,6725.18,2
9237,Jagrati Amble,921330.0,23179.440000000002,2
9238,Saanvi Agarwal,617205.0,19071.57,4
9240,Viraj Kamdar,790297.0,15348.130000000001,3
9246,Ishita Bakshi,544417.0,17430.25,2
9247,Anjali Zacharia,939388.0,17719.93,3
9253,Upma Gara,690386.0,8370.2,3
9257,Samuel Krish,891129.0,22415.850000000002,2
9258,Sai Nagar,628683.0,25147.32,3
9270,Jhalak Hayer,660667.0,6606.67,2
9271,Edhitha Shan,807554.0,24255.41,4
