customer_id,name,total_balance,total_interest,account_count,risk_flag
611,Saanvi Kala,340621.0,11333.32,2,NORMAL
612,Pallavi Sengupta,618769.0,24750.760000000002,2,NORMAL
614,Reyansh Chowdhury,607819.0,13001.77,2,NORMAL
615,Deepa Patel,495040.0,19801.600000000002,1,NORMAL
616,Falguni Sarma,943185.0,30824.13,3,NORMAL
618,Bhavya Gupta,243770.0,2437.7000000000003,1,NORMAL
619,Pahal Dugar,179905.0,6121.12,2,NORMAL
620,Chasmum Prabhu,526400.0,6706.58,2,NORMAL
621,Daksha Nagarajan,215840.0,2158.4,1,NORMAL
622,Prisha Pant,400185.0,4001.85,1,NORMAL
624,Suhani Sampath,710743.0,7107.43,2,NORMAL
625,Isaac Banik,562274.0,18984.530000000002,2,NORMAL
626,Vrishti Malhotra,122948.0,4917.92,1,NORMAL
627,Alka Roy,1013280.0,27277.56,4,VIP
628,Wakeeta Som,9412.0,94.12,1,NORMAL
629,Bhavini Roy,309918.0,3099.1800000000003,1,NORMAL
631,Siya Bakshi,454592.0,18183.68,1,NORMAL
632,Anay Sekhon,1142621.0,22430.390000000003,4,VIP
633,Vrishti Bhattacharyya,279218.0,11168.72,1,NORMAL
634,Sanya Srinivasan,700135.0,7001.35,2,NORMAL
635,Jasmit Morar,940988.0,17130.35,4,NORMAL
636,Kamala Parmar,609737.0,6097.370000000001,2,NORMAL
637,Quincy Ramanathan,211627.0,2116.27,2,NORMAL
638,Ronith Swamy,508717.0,9496.84,2,NORMAL
640,Faqid Shere,309849.0,12393.960000000001,1,NORMAL
641,Janya Kata,864260.0,8642.6,2,NORMAL
642,Pushti Virk,876382.0,35055.28,2,NORMAL
643,Vedhika Raja,224347.0,8973.880000000001,1,NORMAL
644,Ojasvi Walla,35046.0,350.46,1,NORMAL
645,Bachittar Rout,981972.0,13390.05,4,NORMAL
646,Falguni Vora,165197.0,1651.97,1,NORMAL
647,Chandresh Barad,331700.0,6057.32,2,NORMAL
649,Owen Dasgupta,117304.0,1173.04,1,NORMAL
651,Veer Boase,629317.0,25172.68,2,NORMAL
652,Aayush Wagle,246666.0,9866.64,1,NORMAL
654,Yashawini Nagi,71712.0,717.12,1,NORMAL
655,Jyoti Solanki,364174.0,14566.96,2,NORMAL
656,Lucky Nath,1236468.0,33546.18,4,VIP
657,Nimrat Bakshi,132071.0,5282.84,1,NORMAL
658,Veda Gera,338440.0,3384.4,1,NORMAL
659,Nitara Rege,982943.0,34760.420000000006,3,NORMAL
660,Patrick Sura,152136.0,4339.41,2,NORMAL
661,Lekha Ramesh,982596.0,31435.14,3,NORMAL
662,Ekaraj Sen,223733.0,8949.32,1,NORMAL
663,Advika Dutt,539216.0,15087.59,2,NORMAL
664,Wahab Mangal,895417.0,21677.65,2,NORMAL
665,Raksha Natarajan,313203.0,3132.03,2,NORMAL
666,Chatura Bains,308911.0,3089.11,1,NORMAL
667,Divya Agarwal,39658.0,1586.32,1,NORMAL
668,Theodore Patla,1164984.0,27381.09,4,VIP
672,Arunima Balay,370070.0,3700.7,2,NORMAL
673,Warda Magar,378730.0,15149.2,1,NORMAL
674,Nachiket Cheema,177471.0,1774.71,2,NORMAL
675,Devansh Bajwa,161799.0,6471.96,1,NORMAL
676,Upadhriti Yogi,389596.0,3895.96,1,NORMAL
677,Yashasvi Chadha,644197.0,20324.29,2,NORMAL
678,Nidhi Majumdar,979408.0,21416.559999999998,3,NORMAL
679,Yashoda Srivastava,299881.0,11995.240000000002,2,NORMAL
681,Vanya Nagy,689256.0,6892.56,2,NORMAL
683,Yashica Swaminathan,739062.0,15987.960000000001,2,NORMAL
684,Geetika Borah,122664.0,1226.64,1,NORMAL
685,Tristan Sridhar,100988.0,4039.52,1,NORMAL
687,Ranveer Brahmbhatt,285613.0,2856.13,2,NORMAL
688,Abhiram Chandra,171186.0,6847.4400000000005,1,NORMAL
689,Samuel Lalla,595188.0,19485.690000000002,2,NORMAL
690,Chaaya Kota,910088.0,36403.520000000004,2,NORMAL
691,Atharv Bhattacharyya,409040.0,16361.6,1,NORMAL
692,Siddharth Mangal,23441.0,937.64,1,NORMAL
693,Rajeshri Lata,182839.0,6079.27,2,NORMAL
694,Bhavika Patla,132876.0,5315.04,1,NORMAL
695,Timothy Devi,420205.0,8026.48,2,NORMAL
696,Praneel Srinivas,910192.0,9101.92,2,NORMAL
697,Chakradev Mutti,426217.0,4262.17,1,NORMAL
698,Bhavani Konda,107768.0,4310.72,1,NORMAL
699,Guneet Dhawan,491566.0,5451.1900000000005,2,NORMAL
700,Jagdish Mahajan,1844692.0,50277.43,7,VIP
701,Owen Madan,437925.0,4379.25,1,NORMAL
702,Yauvani Sen,269279.0,2692.79,1,NORMAL
703,Vivaan Sachdeva,403325.0,16133.0,1,NORMAL
704,Rohan Radhakrishnan,595552.0,17079.85,2,NORMAL
706,Bahadurjit Sharaf,706925.0,28277.0,2,NORMAL
708,Leena Sant,797000.0,31880.0,2,NORMAL
709,Jairaj Iyer,16394.0,163.94,1,NORMAL
710,Hema Goyal,76883.0,768.83,1,NORMAL
711,Prisha Walla,1017330.0,39775.56,3,VIP
712,Manthan Deshmukh,891302.0,21661.64,3,NORMAL
713,Upasna Lata,254480.0,7836.35,2,NORMAL
714,Meghana Nagi,691609.0,21155.35,2,NORMAL
716,Ojasvi Borra,470095.0,18803.8,1,NORMAL
717,Anthony Barman,1017418.0,26249.2,4,VIP
720,Frado Chatterjee,161943.0,6477.72,1,NORMAL
721,Janaki Chakraborty,813229.0,12309.970000000001,3,NORMAL
722,Widisha Nori,424666.0,7837.0,2,NORMAL
723,Unnati Tara,320424.0,3204.2400000000002,1,NORMAL
724,Ojas Palla,36132.0,361.32,1,NORMAL
725,Mitali Zacharia,133911.0,1339.1100000000001,1,NORMAL
726,Banjeet Subramanian,246340.0,9853.6,1,NORMAL
727,Ojasvi Dasgupta,64691.0,2587.64,1,NORMAL
728,Wazir Bahri,346359.0,3463.59,1,NORMAL
729,Dakshesh Nagy,497593.0,4975.93,2,NORMAL
731,Radha Padmanabhan,344829.0,13793.16,2,NORMAL
734,Yutika Kanda,321969.0,12878.76,2,NORMAL
736,Mohammed Varma,179982.0,1799.82,1,NORMAL
737,Lakshit Datta,522196.0,15951.34,3,NORMAL
738,William Sarkar,898755.0,35950.2,3,NORMAL
739,Yash Puri,656193.0,11733.240000000002,3,NORMAL
740,Qadim Kaul,1279819.0,41257.39,3,VIP
741,Triya Dey,381660.0,3816.6,1,NORMAL
743,Anirudh Date,585760.0,23430.4,2,NORMAL
744,Unni Nori,129120.0,1291.2,1,NORMAL
745,Jalsa Kakar,1296162.0,12961.619999999999,3,VIP
747,Nikita Subramanian,656963.0,13028.150000000001,2,NORMAL
748,Ekanta Sengupta,476943.0,19077.72,2,NORMAL
749,Wriddhish Karan,301230.0,12049.2,1,NORMAL
750,Sachi Narain,264367.0,2643.67,1,NORMAL
751,Lohit Mahajan,461126.0,15074.420000000002,2,NORMAL
752,Saumya Rastogi,501332.0,8760.89,2,NORMAL
753,Jeet Lad,498639.0,4986.39,3,NORMAL
754,Warhi Dora,619570.0,11320.36,2,NORMAL
755,William De,671778.0,7274.1900000000005,3,NORMAL
757,Lopa Choudhry,401608.0,4016.08,2,NORMAL
759,Ekaja Raval,420642.0,16825.68,2,NORMAL
761,Gaurav Dasgupta,322804.0,5317.299999999999,2,NORMAL
762,Wriddhish Balasubramanian,1068664.0,35617.18,4,VIP
763,Pranav Shankar,499852.0,4998.52,1,NORMAL
765,Christopher Sha,958185.0,38327.4,2,NORMAL
767,Manthan Dash,383720.0,3837.2,2,NORMAL
768,Nidra Dua,214683.0,5807.73,3,NORMAL
771,Amara Bhakta,15310.0,153.1,1,NORMAL
772,Nihal Tripathi,431857.0,17274.28,1,NORMAL
773,Azaan Bhandari,303082.0,7911.610000000001,3,NORMAL
774,Isha Atwal,316137.0,12645.48,1,NORMAL
775,Ekbal Mohan,11775.0,117.75,1,NORMAL
777,Rajata Varma,1137824.0,35698.4,3,VIP
778,Maanav Bhagat,382575.0,15303.0,1,NORMAL
780,Ayushman Agrawal,418100.0,16724.0,1,NORMAL
781,Alka Prashad,123636.0,1236.3600000000001,1,NORMAL
782,Ekiya Ramaswamy,717621.0,10995.060000000001,3,NORMAL
783,Oviya Swamy,319316.0,3193.16,1,NORMAL
784,Bachittar Doctor,177258.0,7090.32,1,NORMAL
785,Vedika Kata,290073.0,11602.92,1,NORMAL
786,Qadim Baria,182672.0,1826.72,1,NORMAL
787,Rachana Agarwal,466278.0,18651.12,2,NORMAL
790,Radhika Kulkarni,670781.0,11856.89,2,NORMAL
792,Varsha Bahl,751684.0,30067.36,2,NORMAL
793,Banjeet Sunder,265141.0,10605.64,1,NORMAL
794,Zarna Karnik,820190.0,32807.600000000006,2,NORMAL
795,Charan Dar,540819.0,16172.220000000001,4,NORMAL
796,Eesha Bhavsar,494051.0,4940.51,1,NORMAL
797,Karan Acharya,72353.0,723.53,1,NORMAL
799,Lakshmi Andra,395854.0,15834.16,1,NORMAL
800,Zaitra Sachdeva,267123.0,10684.92,1,NORMAL
801,Nitara Chad,430662.0,9744.15,3,NORMAL
802,Faras Majumdar,56674.0,2266.96,1,NORMAL
804,Unnati Pillay,147922.0,1479.22,1,NORMAL
805,Praneel Modi,98173.0,3926.92,1,NORMAL
806,Dhruv Ganesan,1040517.0,18362.55,3,VIP
807,Ayush Rege,100564.0,1005.64,1,NORMAL
808,Veer Gokhale,427768.0,4277.68,2,NORMAL
809,Veda Kurian,656446.0,16347.220000000001,2,NORMAL
810,Anthony Saraf,297214.0,2972.14,1,NORMAL
811,Aadi Cherian,581815.0,5818.150000000001,2,NORMAL
812,Ojas Prabhu,96200.0,962.0,1,NORMAL
813,Kabir Chopra,312191.0,3121.91,2,NORMAL
814,Anay Dhawan,838987.0,33559.48,2,NORMAL
815,Riya Ram,826761.0,8267.61,4,NORMAL
816,Bina Kalita,734665.0,16124.71,3,NORMAL
817,Samarth Edwin,754542.0,7545.42,3,NORMAL
818,Caleb Reddy,1431258.0,30204.12,6,VIP
819,Banjeet Shetty,507284.0,20291.36,2,NORMAL
820,Yachana Goda,318262.0,12730.48,2,NORMAL
821,Henry Atwal,375611.0,15024.44,1,NORMAL
825,Sneha Lata,735494.0,7354.9400000000005,3,NORMAL
826,Maanav Parmer,800196.0,19063.620000000003,2,NORMAL
827,Gautami Mishra,583081.0,23323.239999999998,2,NORMAL
828,Rushil Rajagopalan,759173.0,18910.43,2,NORMAL
830,Ishwar Kothari,673668.0,26946.72,4,NORMAL
831,Darsh Date,338519.0,13540.76,1,NORMAL
833,Yuvraj Vohra,157324.0,1573.24,1,NORMAL
834,Megha Rai,524933.0,7688.780000000001,2,NORMAL
835,Ekiya Choudhury,1162462.0,40132.69,4,VIP
836,Chakradhar Kala,179165.0,7166.6,1,NORMAL
838,Dayita Ratta,144426.0,2480.3100000000004,2,NORMAL
839,Wriddhish Doctor,937467.0,33485.67,3,NORMAL
840,Udarsh Cherian,1136893.0,18881.620000000003,4,VIP
841,Darpan Butala,238498.0,9539.92,1,NORMAL
842,Girish Ravel,95193.0,3807.7200000000003,2,NORMAL
843,Theodore Parmer,578576.0,19490.719999999998,2,NORMAL
844,Bhavani Batra,355774.0,14230.960000000001,1,NORMAL
845,Upadhriti Chaudhari,398664.0,3986.64,1,NORMAL
846,Deepa Chokshi,128060.0,5122.400000000001,1,NORMAL
847,Xalak Sule,409019.0,4090.19,1,NORMAL
848,Thomas Yohannan,864882.0,22571.190000000002,3,NORMAL
850,Pallavi Sunder,291586.0,2915.86,1,NORMAL
852,Yashasvi Agate,8600.0,344.0,1,NORMAL
853,Urishilla Kohli,117562.0,1175.6200000000001,1,NORMAL
854,Zehaan Dey,257519.0,2575.19,2,NORMAL
855,Devika Goel,161783.0,6471.32,1,NORMAL
856,Advay Sant,234387.0,9375.48,1,NORMAL
857,Karan Magar,86846.0,3473.84,1,NORMAL
858,Anamika Sabharwal,298081.0,11923.24,1,NORMAL
859,Wakeeta Sem,717395.0,14032.970000000001,2,NORMAL
861,Qabil Mani,181632.0,1816.32,1,NORMAL
862,Amrita Tata,639009.0,25560.36,2,NORMAL
864,Harinakshi Kari,253694.0,10147.76,1,NORMAL
865,Thomas Chakraborty,202900.0,8116.0,2,NORMAL
866,Nitesh Goyal,1059464.0,21342.74,4,VIP
868,Vyanjana Roy,255607.0,10224.28,1,NORMAL
869,Warda Mand,149948.0,1499.48,1,NORMAL
870,Hardik Soni,763687.0,18178.21,2,NORMAL
872,Chaitaly Sastry,670473.0,6704.73,3,NORMAL
875,Victor Verma,331187.0,4645.61,2,NORMAL
876,Tanvi Zacharia,252330.0,10093.2,1,NORMAL
878,Wridesh Garg,958285.0,9582.85,3,NORMAL
879,Jonathan Kakar,89153.0,891.53,1,NORMAL
881,Ladli Dada,103942.0,4157.68,1,NORMAL
882,Anjali Cherian,150435.0,6017.400000000001,1,NORMAL
883,Sai Mandal,582806.0,15566.09,2,NORMAL
884,Yauvani Munshi,406413.0,8674.17,2,NORMAL
885,Bahadurjit Narasimhan,1164362.0,22905.410000000003,4,VIP
887,Gabriel Kata,643662.0,6436.620000000001,2,NORMAL
889,Bhanumati Dar,217422.0,5839.620000000001,3,NORMAL
890,Qushi Sood,448415.0,4484.150000000001,1,NORMAL
891,Chanakya Chacko,91176.0,911.76,1,NORMAL
893,Vedhika Bassi,148339.0,5933.56,1,NORMAL
894,Michael Bali,150826.0,6033.04,1,NORMAL
895,Anusha Natarajan,517052.0,6114.380000000001,2,NORMAL
896,Nirja Bhavsar,689202.0,15807.689999999999,2,NORMAL
898,Harish Mammen,27508.0,275.08,1,NORMAL
899,Onkar Rajagopal,628824.0,6288.24,3,NORMAL
900,Chandran Mani,143291.0,1432.91,1,NORMAL
901,Lipika Nagy,162721.0,6508.84,2,NORMAL
902,Owen Panchal,348437.0,3484.37,2,NORMAL
904,Anika Andra,546396.0,16182.03,2,NORMAL
905,Yamini Sampath,568020.0,14386.05,3,NORMAL
906,Yochana Kara,254796.0,2547.96,1,NORMAL
907,Kala Mahal,471200.0,18848.0,1,NORMAL
908,Isha Barman,771367.0,7713.67,2,NORMAL
910,Yashica Bassi,909577.0,16299.91,3,NORMAL
912,Avni Mangal,775893.0,17576.61,2,NORMAL
913,Eesha Solanki,877352.0,14385.68,4,NORMAL
915,Baghyawati Manne,495888.0,19835.52,1,NORMAL
916,Naksh Chad,600124.0,20586.16,2,NORMAL
917,Ekiya Sarma,1131276.0,24767.190000000002,3,VIP
919,Vyanjana Gandhi,461020.0,4610.2,1,NORMAL
920,Nachiket Desai,146248.0,1462.48,1,NORMAL
923,Charles Parsa,721610.0,15952.19,2,NORMAL
927,Bhavini Devan,275568.0,2755.68,3,NORMAL
930,Abhimanyu Gokhale,442461.0,4424.61,1,NORMAL
931,Vyanjana Kuruvilla,696351.0,16345.44,2,NORMAL
932,Darika Sahota,668830.0,15494.2,3,NORMAL
933,Vansha Chanda,436144.0,4361.4400000000005,1,NORMAL
934,Hema Anand,212766.0,2127.66,1,NORMAL
935,Bishakha Kapur,1056648.0,34063.14,3,VIP
936,Bhavna Ganguly,79854.0,2726.67,2,NORMAL
937,Rishi Nagar,782246.0,7822.46,2,NORMAL
940,Lila Garde,352464.0,9703.800000000001,2,NORMAL
941,Watika Khosla,98442.0,984.4200000000001,1,NORMAL
944,Hemani Bose,258398.0,10335.92,1,NORMAL
945,Lucky Karnik,552984.0,11233.86,2,NORMAL
946,Indrajit Sawhney,442902.0,11557.95,2,NORMAL
947,Dhriti Samra,834552.0,21230.010000000002,3,NORMAL
948,Jeet Borde,67971.0,679.71,1,NORMAL
949,Charita Kant,231302.0,9252.08,1,NORMAL
952,Hemangini Maharaj,101009.0,4040.36,1,NORMAL
953,Ishaan Raval,251701.0,10068.04,1,NORMAL
954,Isaiah Krishnan,37708.0,377.08,1,NORMAL
955,Varenya Deshpande,1152657.0,46106.28,4,VIP
956,Radha Chaudry,517857.0,5178.57,3,NORMAL
957,Jeremiah Devi,137640.0,5505.6,1,NORMAL
958,Ryan Bawa,458878.0,16888.210000000003,2,NORMAL
960,Samesh Ratti,238699.0,2386.9900000000002,1,NORMAL
963,Nilima Chauhan,552069.0,21358.08,3,NORMAL
965,Chandran Deshpande,531876.0,13931.55,2,NORMAL
966,Max Manda,942021.0,37680.840000000004,3,NORMAL
967,Reva Kashyap,275155.0,2751.55,1,NORMAL
968,Yatin Morar,315037.0,9987.039999999999,2,NORMAL
969,Sai Naik,449366.0,4493.66,1,NORMAL
970,Nidra Dubey,230139.0,4678.68,2,NORMAL
971,Warda Patla,1520929.0,56657.32,5,VIP
972,Vaishnavi Uppal,377948.0,3779.48,1,NORMAL
973,Balvan Mittal,454375.0,4543.75,1,NORMAL
974,Onveer Zachariah,68780.0,2751.2000000000003,1,NORMAL
975,Leela Agarwal,759509.0,30380.36,2,NORMAL
976,Girindra Batra,856613.0,8566.130000000001,2,NORMAL
977,Yamini Bahri,203514.0,8140.56,1,NORMAL
979,Dalbir Kala,576620.0,8297.69,2,NORMAL
980,Vanya Sekhon,216201.0,8648.04,1,NORMAL
981,Manan Brar,366101.0,14644.04,1,NORMAL
982,Hemangini Divan,150700.0,6028.0,1,NORMAL
983,Ishani Merchant,331110.0,13244.4,1,NORMAL
984,Amrita Bandi,1211529.0,34455.270000000004,3,VIP
985,Suhani Yadav,330535.0,13221.4,1,NORMAL
987,Daksh Dhaliwal,485984.0,18391.82,3,NORMAL
989,Onkar Butala,50003.0,2000.1200000000001,1,NORMAL
991,Pahal Prakash,736626.0,24265.86,3,NORMAL
992,Chameli Dada,467726.0,18709.04,1,NORMAL
993,Darpan Narasimhan,745371.0,19710.870000000003,3,NORMAL
994,Hemang Tara,458556.0,4585.56,1,NORMAL
995,Vedika Rai,1307198.0,39493.490000000005,4,VIP
996,Anita Jain,262640.0,10505.6,1,NORMAL
998,Alexander Bahri,1299992.0,21529.04,6,VIP
1001,Ansh Vohra,443160.0,17726.4,2,NORMAL
1003,Krish Dhaliwal,207047.0,2070.4700000000003,1,NORMAL
1004,Ranveer Atwal,438342.0,14687.01,2,NORMAL
1007,Amruta Das,1332724.0,42638.560000000005,5,VIP
1008,Chatura Devi,719757.0,28790.28,2,NORMAL
1009,Aarini Jayaraman,121563.0,4862.52,1,NORMAL
1011,Patrick Sibal,213687.0,8547.48,1,NORMAL
1013,Nathan Rout,359816.0,3598.16,1,NORMAL
1015,Unnati Dhar,316383.0,3163.83,2,NORMAL
1017,Gautam Jaggi,324113.0,12964.52,1,NORMAL
1018,Ikshita Upadhyay,275143.0,2751.43,1,NORMAL
1019,Kiaan Varughese,959666.0,22560.440000000002,3,NORMAL
1020,Dhriti Mann,487183.0,11255.14,2,NORMAL
1021,Mahika Baria,349295.0,3492.9500000000003,1,NORMAL
1022,Vasana Sangha,1398753.0,44749.74,6,VIP
1023,Yochana Chaudhary,110064.0,1100.64,1,NORMAL
1025,Yashasvi Rattan,622214.0,13040.99,3,NORMAL
1027,Xiti Baral,383822.0,3838.2200000000003,1,NORMAL
1028,Oscar Gokhale,327177.0,11499.54,3,NORMAL
1030,Idika Narayan,279095.0,11163.8,2,NORMAL
1031,Isaac Rajagopal,267591.0,10703.64,1,NORMAL
1032,Veda Nagy,155689.0,1556.89,1,NORMAL
1034,Yuvraj Shankar,175411.0,2783.98,2,NORMAL
1036,Pranit Sama,105210.0,4208.4,1,NORMAL
1037,Mitesh Rastogi,163106.0,6524.24,1,NORMAL
1038,Leena Lata,308372.0,8424.32,2,NORMAL
1039,Gabriel Sani,990153.0,39606.12,3,NORMAL
1040,Vansha Tank,1089074.0,10890.740000000002,4,VIP
1041,Aayush Khosla,448048.0,17921.920000000002,1,NORMAL
1042,Idika Dutta,580487.0,23219.480000000003,2,NORMAL
1043,Xalak Korpal,774662.0,16491.8,3,NORMAL
1044,Mugdha Sura,1084169.0,25295.87,4,VIP
1045,Janya Prabhakar,254708.0,6213.29,2,NORMAL
1046,Ekiya Bains,652034.0,26081.36,2,NORMAL
1047,Darpan Mohanty,276117.0,11044.68,1,NORMAL
1048,Vidhi De,148203.0,1482.03,1,NORMAL
1050,Zarna Aggarwal,372042.0,3720.42,2,NORMAL
1051,Divya Chaudry,791913.0,11365.83,3,NORMAL
1052,Sai Kala,779789.0,19180.4,3,NORMAL
1053,Aryan Rout,930987.0,9309.87,3,NORMAL
1056,Hemal Pant,684954.0,18821.4,2,NORMAL
1057,Alka Dyal,220500.0,2205.0,1,NORMAL
1058,Vrinda Wali,571440.0,22857.6,2,NORMAL
1059,Chaman Chakraborty,720709.0,12236.68,4,NORMAL
1061,Ranveer Ravel,941566.0,14826.55,3,NORMAL
1062,Agastya Natt,51406.0,514.0600000000001,1,NORMAL
1063,Ekiya Sampath,924175.0,20324.11,3,NORMAL
1064,Lakshmi Kanda,595483.0,5954.83,3,NORMAL
1065,Ekani Ramanathan,682519.0,22451.47,3,NORMAL
1066,Anvi Kata,366682.0,14667.28,1,NORMAL
1067,Wishi Hegde,1276785.0,37171.47,3,VIP
1068,Arunima Sehgal,162522.0,6500.88,1,NORMAL
1069,Suhani Sani,58281.0,582.8100000000001,1,NORMAL
1071,Anjali Jha,433788.0,13931.79,2,NORMAL
1072,Sathvik Rau,349293.0,9289.98,2,NORMAL
1073,Vihaan Loyal,486847.0,12467.98,2,NORMAL
1074,Jack Panchal,14616.0,146.16,1,NORMAL
1075,Rachit Lad,363260.0,3632.6,1,NORMAL
1076,Ishita Natt,2396750.0,56016.770000000004,6,VIP
1078,Hitesh Tank,430893.0,17235.72,1,NORMAL
1079,Tanay Samra,543682.0,21747.28,2,NORMAL
1081,Reyansh Pandya,335483.0,3354.83,1,NORMAL
1082,Ansh Contractor,329908.0,13196.32,1,NORMAL
1083,Vinaya Mishra,466967.0,4669.67,1,NORMAL
1084,Abhiram Minhas,357346.0,14293.84,1,NORMAL
1085,Qabil Saini,478026.0,19121.04,1,NORMAL
1086,Yashawini Chana,804461.0,21254.63,3,NORMAL
1088,Saumya Vyas,537649.0,16163.68,3,NORMAL
1089,Jagdish Hegde,600632.0,6006.32,2,NORMAL
1090,Rachit Kunda,5832.0,58.32,1,NORMAL
1092,Henry Andra,100038.0,4001.52,1,NORMAL
1094,Chakradhar Banik,207839.0,2078.39,1,NORMAL
1095,Anamika Arya,462969.0,4629.6900000000005,1,NORMAL
1096,Chaman Shan,460688.0,4606.88,1,NORMAL
1097,Yashawini Bajwa,59122.0,591.22,1,NORMAL
1098,Chatresh Jaggi,998970.0,9989.7,3,NORMAL
1099,Jeevika Ahuja,226837.0,7986.28,2,NORMAL
1100,Tejas Tak,171959.0,1719.5900000000001,1,NORMAL
1101,Nirja Agarwal,1416920.0,36854.99,6,VIP
1102,Vasatika Ramaswamy,712927.0,28517.08,2,NORMAL
1103,Yashvi Saran,388889.0,15555.56,1,NORMAL
1104,Faraj Kata,342394.0,3423.94,1,NORMAL
1105,Warjas Sem,807866.0,19921.22,4,NORMAL
1106,Ethan Tak,9585.0,95.85000000000001,1,NORMAL
1107,Nitara Sampath,666925.0,20009.71,3,NORMAL
1108,Rajeshri Bhavsar,169767.0,1697.67,1,NORMAL
1109,Aishani Pathak,880192.0,8801.92,3,NORMAL
1110,Jagvi Vig,46550.0,1862.0,1,NORMAL
1112,Keya Lad,346831.0,3468.31,1,NORMAL
1113,Urvashi Desai,713763.0,7137.63,2,NORMAL
1114,Anay Pall,199529.0,1995.29,3,NORMAL
1115,Nakul Halder,74942.0,2997.68,1,NORMAL
1116,Sai Desai,220608.0,8824.32,1,NORMAL
1117,Alka Jaggi,653542.0,6535.42,2,NORMAL
1118,Nidhi Bail,248264.0,2482.64,1,NORMAL
1119,Wahab Date,304579.0,12183.16,1,NORMAL
1121,Janani Nagarajan,967784.0,15516.92,4,NORMAL
1122,Bhavika Das,728513.0,24573.86,3,NORMAL
1123,Bhavika Prasad,412797.0,4127.97,1,NORMAL
1125,Jack Madan,333339.0,12353.82,2,NORMAL
1126,Tarak Modi,192446.0,7697.84,1,NORMAL
1127,Gunbir Jayaraman,318005.0,9573.35,2,NORMAL
1129,Darsh Prabhakar,1065123.0,22031.79,4,VIP
1130,Gayathri Sidhu,514941.0,10460.46,4,NORMAL
1132,Akshay Bhargava,583335.0,14856.6,2,NORMAL
1133,Jeevika Lad,347269.0,3472.6900000000005,2,NORMAL
1135,Yashasvi Rattan,466680.0,18667.2,1,NORMAL
1137,Irya Datta,775592.0,19178.45,2,NORMAL
1138,Widisha Kumer,758897.0,15506.21,2,NORMAL
1140,Vaishnavi Nadkarni,147074.0,1470.74,1,NORMAL
1141,Ayush Saxena,882195.0,19408.53,3,NORMAL
1143,Eesha Ganesh,1593445.0,39790.270000000004,6,VIP
1144,Aarav Krishna,437095.0,5387.5599999999995,2,NORMAL
1145,Bahadurjit Venkataraman,94118.0,3764.7200000000003,1,NORMAL
1147,Garima Dugar,694678.0,20046.489999999998,2,NORMAL
1149,Shaurya Murty,314719.0,3147.19,2,NORMAL
1150,Ojas Singh,336663.0,3366.63,1,NORMAL
1151,Xiti Desai,399508.0,15980.32,1,NORMAL
1152,Yashodhara Sampath,532498.0,17840.44,2,NORMAL
1153,Ekanta Walia,719691.0,7196.91,3,NORMAL
1155,Upadhriti Subramaniam,696221.0,6962.21,2,NORMAL
1156,Gaurav Barad,417231.0,16689.24,1,NORMAL
1157,Dhruv Sathe,705632.0,28225.28,3,NORMAL
1158,Chatresh Kara,930299.0,23690.57,2,NORMAL
1159,Avi Saha,682145.0,6821.450000000001,2,NORMAL
1160,Rishi Subramanian,1282101.0,18336.48,5,VIP
1161,Lila Grewal,288710.0,3753.77,2,NORMAL
1162,Ganga Mohan,470672.0,4706.72,1,NORMAL
1163,Ekanta Bhasin,1132737.0,27438.48,4,VIP
1164,Meera Narain,377733.0,15109.32,1,NORMAL
1165,Quincy Rege,114563.0,1145.63,1,NORMAL
1166,Nakul Srinivas,551498.0,5514.98,3,NORMAL
1167,Jackson Banik,81309.0,813.09,1,NORMAL
1168,Girik Hora,175949.0,1759.49,1,NORMAL
1170,Baghyawati Barad,394402.0,12058.93,4,NORMAL
1171,Rishi Kannan,464653.0,5590.6,2,NORMAL
1173,Indrajit Gaba,248095.0,2480.9500000000003,1,NORMAL
1174,Nachiket Singhal,1093029.0,43721.16,3,VIP
1175,Samuel Uppal,799421.0,18279.74,4,NORMAL
1177,Arya Babu,708060.0,15934.529999999999,3,NORMAL
1178,Triveni Halder,256211.0,2562.11,1,NORMAL
1179,Arya Mangal,65679.0,2627.16,1,NORMAL
1181,Tanish Puri,676340.0,8758.58,3,NORMAL
1182,Arunima Chanda,193783.0,7751.32,1,NORMAL
1187,Amol Dewan,959977.0,29240.920000000002,3,NORMAL
1188,Maya Balay,506931.0,12387.57,2,NORMAL
1190,Alexander Pandya,713359.0,28534.36,4,NORMAL
1192,Nitesh Walia,60479.0,2419.16,1,NORMAL
1194,Mohini Gera,499987.0,19999.48,1,NORMAL
1195,Kritika Bhardwaj,492939.0,4929.389999999999,2,NORMAL
1196,Janaki Kumar,970117.0,9701.17,2,NORMAL
1197,Avni Bains,680809.0,20890.510000000002,2,NORMAL
1198,Odika Mall,540841.0,21633.64,2,NORMAL
1200,Tripti Ganesh,334592.0,4824.68,2,NORMAL
1201,Libni Srinivas,162865.0,1628.65,1,NORMAL
1202,Dev Dhawan,1112394.0,38003.850000000006,4,VIP
1204,Qabil Sanghvi,504990.0,8517.45,2,NORMAL
1205,Anjali Chana,442254.0,17690.16,1,NORMAL
1206,Sneha Nanda,835114.0,33404.56,3,NORMAL
1207,Gaurika Memon,163603.0,1636.03,1,NORMAL
1208,Varenya Dasgupta,318541.0,3185.41,1,NORMAL
1209,Oeshi Mangat,355753.0,14230.12,1,NORMAL
